record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Sanctioned,mplads_synthetic_feed.csv,4410,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP664/2025-2026/100939,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 10,,2024-03-08,,,,,254000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4411,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP664/2025-2026/100939,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 10,,,2024-05-31,,,,,122700.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4412,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP664/2025-2026/100939,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 10,,,,2024-04-29,,,,,61400.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4413,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP664/2025-2026/100939,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 10,,,,2024-05-03,,,,,61400.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4414,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,2024-09-24,,,,,4720000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4415,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,,2024-11-08,,,,,4720000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,4416,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,,,2025-02-12,,,,,5286400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4417,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,,,,2024-11-20,,,,,1762100.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4418,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,,,,2025-03-01,,,,,1762100.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4419,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP235/2025-2026/100940,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Chandni Chowk village ward 10,,,,2024-12-04,,,,,1762100.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,4420,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,2024-06-06,,,,,1930000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4421,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,,2024-07-22,,,,,1930000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4422,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,,,2024-11-01,,,,,193000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4423,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,,,,2024-08-20,,,,,64300.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4424,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,,,,2024-10-14,,,,,64300.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4425,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP281/2025-2026/100941,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nashik village ward 3,,,,2024-10-20,,,,,64300.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4426,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP727/2025-2026/100942,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 6,2024-05-22,,,,,698000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4427,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP727/2025-2026/100942,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 6,,2024-06-13,,,,,698000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4428,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP727/2025-2026/100942,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 6,,,2024-10-16,,,,,504600.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4429,West Bengal,Sitting Rajya Sabha,Shri Derek O'Brien,Rajya Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP727/2025-2026/100942,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 6,,,,2024-07-19,,,,,504600.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4430,Haryana,Karnal,Manohar Lal Khattar,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP428/2025-2026/100943,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Karnal village ward 16,2024-07-16,,,,,3165000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4431,Haryana,Karnal,Manohar Lal Khattar,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP428/2025-2026/100943,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Karnal village ward 16,,2024-08-25,,,,,3165000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4432,Haryana,Karnal,Manohar Lal Khattar,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP428/2025-2026/100943,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Karnal village ward 16,,,2025-02-07,,,,,2157400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4433,Haryana,Karnal,Manohar Lal Khattar,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP428/2025-2026/100943,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Karnal village ward 16,,,,2024-10-30,,,,,1078700.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4434,Haryana,Karnal,Manohar Lal Khattar,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP428/2025-2026/100943,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Karnal village ward 16,,,,2024-09-27,,,,,1078700.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4435,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP280/2025-2026/100944,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 7,2024-09-26,,,,,4874000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4436,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP280/2025-2026/100944,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 7,,2024-10-15,,,,,4874000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4437,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP280/2025-2026/100944,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 7,,,2024-12-17,,,,,4927600.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4438,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP280/2025-2026/100944,,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 7,,,,2025-02-10,,,,,4927600.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4439,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP504/2025-2026/100945,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nizamabad village ward 17,2025-08-29,,,,,3213000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4440,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP504/2025-2026/100945,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nizamabad village ward 17,,2025-09-26,,,,,3213000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4441,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP504/2025-2026/100945,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nizamabad village ward 17,,,,2026-01-08,,,,,922400.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4442,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP504/2025-2026/100945,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Nizamabad village ward 17,,,,2025-11-05,,,,,922400.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,4443,Uttar Pradesh,Lucknow,Rajnath Singh,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP872/2025-2026/100946,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Lucknow village ward 2,2024-03-04,,,,,890000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4444,Uttar Pradesh,Lucknow,Rajnath Singh,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP872/2025-2026/100946,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Lucknow village ward 2,,2024-03-18,,,,,890000.0,,,,,Time Estimation,,,,,
Works Completed,mplads_synthetic_feed.csv,4445,Uttar Pradesh,Lucknow,Rajnath Singh,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP872/2025-2026/100946,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Lucknow village ward 2,,,2024-07-25,,,,,222500.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4446,Uttar Pradesh,Lucknow,Rajnath Singh,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP872/2025-2026/100946,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Lucknow village ward 2,,,,2024-07-01,,,,,111200.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4447,Uttar Pradesh,Lucknow,Rajnath Singh,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP872/2025-2026/100946,,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Lucknow village ward 2,,,,2024-06-22,,,,,111200.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4448,Uttar Pradesh,Agra,Shri Agra Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP814/2025-2026/100947,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Agra village ward 11,2024-03-08,,,,,3437000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4449,Uttar Pradesh,Agra,Shri Agra Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP814/2025-2026/100947,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Agra village ward 11,,2024-04-23,,,,,3437000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4450,Uttar Pradesh,Agra,Shri Agra Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP814/2025-2026/100947,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Agra village ward 11,,,2024-07-23,,,,,1745200.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4451,Uttar Pradesh,Agra,Shri Agra Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP814/2025-2026/100947,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Agra village ward 11,,,,2024-06-12,,,,,872600.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4452,Uttar Pradesh,Agra,Shri Agra Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP814/2025-2026/100947,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Agra village ward 11,,,,2024-07-11,,,,,872600.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,4453,Bihar,Muzaffarpur,Shri Muzaffarpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP274/2025-2026/100948,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Muzaffarpur village ward 11,2024-12-27,,,,,309000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4454,Bihar,Muzaffarpur,Shri Muzaffarpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP274/2025-2026/100948,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Muzaffarpur village ward 11,,2025-02-01,,,,,309000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4455,Bihar,Muzaffarpur,Shri Muzaffarpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP274/2025-2026/100948,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Muzaffarpur village ward 11,,,2025-06-14,,,,,208000.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4456,Bihar,Muzaffarpur,Shri Muzaffarpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP274/2025-2026/100948,,School Boundary Wall Construction,School Boundary Wall Construction at Muzaffarpur village ward 11,,,,2025-03-02,,,,,104000.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4457,Bihar,Muzaffarpur,Shri Muzaffarpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP274/2025-2026/100948,,School Boundary Wall Construction,School Boundary Wall Construction at Muzaffarpur village ward 11,,,,2025-03-01,,,,,104000.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,4458,Jharkhand,Jamshedpur,Shri Jamshedpur Representative,Lok Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP994/2025-2026/100949,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jamshedpur village ward 5,2024-11-20,,,,,783000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4459,Jharkhand,Jamshedpur,Shri Jamshedpur Representative,Lok Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP994/2025-2026/100949,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jamshedpur village ward 5,,2024-12-24,,,,,783000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4460,Jharkhand,Jamshedpur,Shri Jamshedpur Representative,Lok Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP994/2025-2026/100949,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jamshedpur village ward 5,,,2025-06-08,,,,,195800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4461,Jharkhand,Jamshedpur,Shri Jamshedpur Representative,Lok Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP994/2025-2026/100949,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jamshedpur village ward 5,,,,2025-01-30,,,,,195800.0,,,,Payment Released,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,4462,Uttar Pradesh,Prayagraj,Shri Prayagraj Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP583/2025-2026/100950,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Prayagraj village ward 13,2024-12-11,,,,,18000000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4463,Uttar Pradesh,Prayagraj,Shri Prayagraj Representative,Lok Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP583/2025-2026/100950,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Prayagraj village ward 13,,2025-01-02,,,,,18000000.0,,,,,Vendor Identification,,,,,
